"country","year","type","mood1990","Heterogeneity1990","LH_clust","UH_clust","E_clust","Cit_pref","Cit_pref_het","ExecGroup","LegGroup","SenGroup","Lpref","Epref","ExecParty_pref","MedianParty_pref","LEDist","gdp2y","infl2y","unemp2y","decade","lag_policy","ChangePolicy","lag_Cit_pref","ChangeCitPref","lag_ChangeCitPref","lag_Cit_pref_het","oo_cong","mo_cong","ProcessName","ProcessNumberAll","ProcessCollapsed"
"Chile",2000,"Policy",1.83874705840434,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.944467442462445,3.57235674413018,4,3,3,1.11635101906794,1.98567276175908,-0.132465145111891,-0.0798025489610839,0.869321742691139,0.577885,-0.47622663353905,9.5,"2000",1.84949316874481,-0.01074611034047,0.591143383192316,0.353324059270129,-0.104827877669618,2.20390253206501,0.444918297219667,0.74917407576117,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2001,"Policy",2.19295668927906,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.45965923058459,1.69680648542991,4,3,3,1.09727051893029,2.61024690169574,-0.146733912760861,-0.0627796199350104,1.51297638276545,2.635305,-0.457877179489027,9.150000095,"2000",1.83874705840434,0.35420963087472,0.944467442462445,0.515191788122145,0.353324059270129,3.57235674413018,0.444743065334107,0.924144460972566,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2002,"Policy",2.19395895301367,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",-0.0968685107023377,2.21495503677032,4,3,3,1.10070343736031,2.80871591950987,-0.176977777777778,-0.0528,1.70801248214956,1.513213,-0.56558049673916,9,"2000",2.19295668927906,0.00100226373460988,1.45965923058459,-1.55652774128693,0.515191788122145,1.69680648542991,0.576601602979783,0.859075239704285,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2003,"Policy",2.11011959768645,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.245392866181514,1.24488790757046,4,3,3,1.12247756318079,2.4422123632194,-0.228617075487166,-0.0560451318908157,1.3197348000386,1.839738,-0.626213475339235,8.6999998095,"2000",2.19395895301367,-0.0838393553272199,-0.0968685107023377,0.342261376883852,-1.55652774128693,2.21495503677032,0.311819054577788,0.512488281858231,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2004,"Policy",2.10666308357764,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.685846172178888,2.06419803155886,4,3,3,1.15115699703158,1.66889201316166,-0.287869908997274,-0.0674899500816888,0.517735016130084,3.77595,-0.741097013739377,8.6500000955,"2000",2.11011959768645,-0.00345651410881009,0.245392866181514,0.440453305997374,0.342261376883852,1.24488790757046,0.349495127695434,0.305119918910917,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2005,"Policy",2.10892012174947,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.47429013615758,2.29519198676642,4,3,3,1.17348991750677,0.721166457753855,-0.336153823362281,-0.0793077619817175,0.452323459752919,4.586175,-0.721949757339353,8.4000000955,"2000",2.10666308357764,0.00225703817182987,0.685846172178888,0.788443963978692,0.440453305997374,2.06419803155886,0.412698919146574,0.686783119017985,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2006,"Policy",2.10770666415104,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.420926212647269,2.46732711723039,4,3,3,1.1762245032005,-0.16855271458682,-0.354886363636364,-0.083671875,1.34477721778732,3.793375,-0.535264007439123,7.8499999045,"2000",2.10892012174947,-0.00121345759843017,1.47429013615758,-1.05336392351031,0.788443963978692,2.29519198676642,0.612213714543731,0.941035462778334,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2007,"Policy",2.10603866558793,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",1.26986470838702,3.74309964291764,4,3,3,1.14656749888003,-0.78660538213,-0.326697337008569,-0.0734630781277389,1.93317288101003,3.61119,-0.426762887838989,7.399999857,"2000",2.10770666415104,-0.00166799856310984,0.420926212647269,0.848938495739751,-1.05336392351031,2.46732711723039,0.372423880759567,0.695023327917218,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2008,"Policy",2.10778791376205,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",-0.613378133059586,1.519916482075,4,3,3,1.0735599140053,-0.994337289892651,-0.239065599207404,-0.0443920866845539,2.06789720389795,3.07372,-0.00153423528846336,7.450000048,"2000",2.10603866558793,0.00174924817412014,1.26986470838702,-1.88324284144661,0.848938495739751,3.74309964291764,0.544092373977045,0.948374631213443,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2009,"Policy",2.10711658738205,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.894841753021427,3.24609819824374,4,3,3,0.946701324209411,-0.671845649578568,-0.0806822680962434,0.00712290242783116,1.61854697378798,0.0184599999999999,-0.235290323838752,8.75,"2000",2.10778791376205,-0.000671326380000004,-0.613378133059586,1.50821988608101,-1.88324284144661,1.519916482075,0.268781459225212,0.228944388429235,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2010,"Policy",1.93981358403973,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.0115655147308101,1.75465436998284,4,3,3,0.755491305125465,0.300772327108451,0.159761538461538,0.0846636923076923,0.454718978017014,1.24241,-0.809708015839461,8.900000095,"2010",2.10711658738205,-0.16730300334232,0.894841753021427,-0.883276238290617,1.50821988608101,3.24609819824374,0.489004290832723,0.893293846974219,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2011,"Policy",1.50105787334829,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",-0.176091268235126,1.80324899456203,4,3,3,0.755491305125465,0.300772327108451,0.159761538461538,0.0846636923076923,0.454718978017014,4.648455,-0.661316778739278,7.600000143,"2010",1.93981358403973,-0.43875571069144,0.0115655147308101,-0.187656782965936,-0.883276238290617,1.75465436998284,0.401688318720264,0.578134617642439,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2012,"Policy",1.48622062884793,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",-0.723405744632324,2.04004723758287,4,3,3,0.755491305125465,0.300772327108451,0.159761538461538,0.0846636923076923,0.454718978017014,4.50791,-0.542444228589131,6.75,"2010",1.50105787334829,-0.0148372445003599,-0.176091268235126,-0.547314476397198,-0.187656782965936,1.80324899456203,0.375613391164139,0.524619932683514,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2013,"Policy",1.56463704253467,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",0.0129720236706016,2.07976396969024,4,3,3,0.755491305125465,0.300772327108451,0.159761538461538,0.0846636923076923,0.454718978017014,3.71857,-0.65493435993927,6.2000000475,"2010",1.48622062884793,0.07841641368674,-0.723405744632324,0.736377768302926,-0.547314476397198,2.04004723758287,0.304132295328677,0.449878060348496,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Chile",2014,"Policy",1.4147360114533,1,"LH-Limited powers","UH-Limited powers","Agenda-setting president",-0.464960600316049,1.78813343590838,4,3,3,0.755491305125465,0.300772327108451,0.159761538461538,0.0846636923076923,0.454718978017014,1.9686625,-0.544837635639134,6.2000000475,"2010",1.56463704253467,-0.14990103108137,0.0129720236706016,-0.477932623986651,0.736377768302926,2.07976396969024,0.416360643713039,0.702852796861072,"LH-Limited powers:UH-Limited powers:Agenda-setting president",10,6
"Colombia",1996,"Policy",0.827741544031813,1,"LH-Only budget","UH-Only budget","Proactive president",-0.234154822286044,1.85601100576378,4,1,1,NA,NA,NA,NA,NA,1.9461835,0.990131176555136,13.049999715,"1990",0.667786271234124,0.159955272797689,NA,NA,NA,NA,NA,NA,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",1997,"Policy",0.827999839443719,1,"LH-Only budget","UH-Only budget","Proactive president",0.226336064077072,0.447160436353753,4,1,1,NA,NA,NA,NA,NA,1.1308835,0.859798428377627,12.650000095,"1990",0.827741544031813,0.000258295411906029,-0.234154822286044,0.460490886363116,NA,1.85601100576378,0.484929679891801,0.729589073284486,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",1998,"Policy",0.782849412563359,1,"LH-Only budget","UH-Only budget","Proactive president",0.84024584221817,0.585796950242583,4,1,1,0.824398431282873,3.48239017215208,-0.0702801191293793,-0.155901234712667,2.65799174086921,0.4475305,0.745622632453528,12.35000038,"1990",0.827999839443719,-0.04515042688036,0.226336064077072,0.613909778141098,0.460490886363116,0.447160436353753,0.64246156383593,0.388415223607306,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",1999,"Policy",0.777299550375946,1,"LH-Only budget","UH-Only budget","Proactive president",1.32733279901084,1.64383243842568,4,1,1,0.616353763587844,3.02792483838187,-0.132765600859643,-0.118883454970663,2.41157107479403,-3.2755195,0.336313175367138,13.950000285,"1990",0.782849412563359,-0.00554986218741305,0.84024584221817,0.487086956792668,0.613909778141098,0.585796950242583,0.940781305391141,0.985541628484906,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2000,"Policy",0.776455195003807,1,"LH-Only budget","UH-Only budget","Proactive president",1.34363754406923,3.19626682980357,4,1,1,0.497097522935338,2.58223467365245,-0.165510836219646,-0.104479097871841,2.08513715071712,-1.351485,-0.173169385690396,15.700000285,"2000",0.777299550375946,-0.000844355372139005,1.32733279901084,0.0163047450583915,0.487086956792668,1.64383243842568,0.644796209201991,0.892327644596464,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2001,"Policy",0.777155687578515,1,"LH-Only budget","UH-Only budget","Proactive president",0.720424299470946,2.39491384751574,4,1,1,0.447758842013732,2.15921602716306,-0.173074759145028,-0.106716797390265,1.71145718514933,1.567905,-0.329353257473361,15.85000038,"2000",0.776455195003807,0.000700492574708056,1.34363754406923,-0.623213244598284,0.0163047450583915,3.19626682980357,0.638373177356955,0.960033206525592,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2002,"Policy",0.775890620986555,1,"LH-Only budget","UH-Only budget","Proactive president",0.105809392838939,1.9389705637467,4,4,2,0.449466853511406,1.77276524811295,-0.160016303571429,-0.1196251875,1.32329839460154,0.64596,-0.483921434030985,15.450000285,"2000",0.777155687578515,-0.00126506659196002,0.720424299470946,-0.614614906632007,-0.623213244598284,2.39491384751574,0.947448515992475,0.999257279075134,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2003,"Policy",1.05447973112344,1,"LH-Only budget","UH-Only budget","Proactive president",0.132910989804152,1.08196830681728,4,4,2,0.483350690116738,1.43677868570136,-0.130894403434487,-0.13723290217511,0.953427995584618,1.77715,-0.529160900340533,14.950000285,"2000",0.775890620986555,0.278589110136885,0.105809392838939,0.027101596965213,-0.614614906632007,1.9389705637467,0.513170432347394,0.784061715341282,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2004,"Policy",1.05176380952633,1,"LH-Only budget","UH-Only budget","Proactive president",0.533950867911056,1.81977154134747,4,4,2,0.530539484518107,1.16515268912753,-0.0902679926698426,-0.15356857538966,0.63461320460942,3.20601,-0.553396328720649,14.200000285,"2000",1.05447973112344,-0.00271592159710998,0.132910989804152,0.401039878106904,0.027101596965213,1.08196830681728,0.521144711945539,0.599687945486751,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2005,"Policy",0.914223915183595,1,"LH-Only budget","UH-Only budget","Proactive president",1.53171056797525,2.63931734168376,4,4,2,0.572162369403892,0.971783607590707,-0.0426960052131337,-0.162660841117712,0.399621238186816,3.63557,-0.665417864344292,13.150000095,"2000",1.05176380952633,-0.137539894342735,0.533950867911056,0.997759700064194,0.401039878106904,1.81977154134747,0.724494332462718,0.96854448417072,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2006,"Policy",0.961956431138432,1,"LH-Only budget","UH-Only budget","Proactive president",0.243863444405539,2.36259508619547,4,4,2,0.589348477462471,0.870567790290142,0.00726262499999999,-0.158538333333333,0.281219312827671,4.35345,-0.75158827636248,11.849999905,"2000",0.914223915183595,0.047732515954837,1.53171056797525,-1.28784712356971,0.997759700064194,2.63931734168376,0.63704243647676,0.969902563507117,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2007,"Policy",0.884101133154167,1,"LH-Only budget","UH-Only budget","Proactive president",2.04317133882312,3.28657800976921,4,4,2,0.563226941382223,0.875401586425076,0.0550489640339194,-0.135229686010586,0.312174645042853,5.48046,-0.72519858768191,11.44999981,"2000",0.961956431138432,-0.0778552979842649,0.243863444405539,1.79930789441758,-1.28784712356971,2.36259508619547,0.609667737096641,0.925877659300644,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2008,"Policy",1.46649654322201,1,"LH-Only budget","UH-Only budget","Proactive president",0.130389664314735,0.868421970572074,4,4,2,0.474926893851528,1.00018134519475,0.0961040779529854,-0.0867635331235345,0.525254451343226,3.966925,-0.579786017401219,11.150000095,"2000",0.884101133154167,0.582395410067843,2.04317133882312,-1.91278167450838,1.79930789441758,3.28657800976921,0.63424620142973,0.980909060170189,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2009,"Policy",1.20907336115504,1,"LH-Only budget","UH-Only budget","Proactive president",0.245557504817791,2.50808175440538,4,4,2,0.305577467558763,1.25880341579842,0.125869032821559,-0.00716850864624385,0.953225948239657,1.415598,-0.651953737466451,11.450000285,"2000",1.46649654322201,-0.25742318206697,0.130389664314735,0.115167840503056,-1.91278167450838,0.868421970572074,0.481073672497671,0.384478450728507,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2010,"Policy",1.53189258217827,1,"LH-Only budget","UH-Only budget","Proactive president",0.587071337861771,1.68315213679447,4,4,2,0.0363077951923074,1.66516414743532,0.139784894704,0.109526753447222,1.62885635224301,1.667623,-0.906695017995217,11.900000095,"2010",1.20907336115504,0.32281922102323,0.245557504817791,0.34151383304398,0.115167840503056,2.50808175440538,0.43738120886221,0.789983697912618,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2011,"Policy",1.59101002061169,1,"LH-Only budget","UH-Only budget","Proactive president",0.206917273513653,1.3855541548195,4,4,2,0.0363077951923074,1.66516414743532,0.139784894704,0.109526753447222,1.62885635224301,4.151685,-0.948703093854084,11.55000019,"2010",1.53189258217827,0.0591174384334199,0.587071337861771,-0.380154064348118,0.34151383304398,1.68315213679447,0.499017264653898,0.754210946576015,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2012,"Policy",1.61138704165019,1,"LH-Only budget","UH-Only budget","Proactive president",0.0110164011391205,1.84211959876279,4,4,2,0.0363077951923074,1.66516414743532,0.139784894704,0.109526753447222,1.62885635224301,4.229285,-0.900232237093853,10.85000038,"2010",1.59101002061169,0.0203770210385001,0.206917273513653,-0.195900872374532,-0.380154064348118,1.3855541548195,0.415892107795142,0.474206509291336,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2013,"Policy",1.60417763920027,1,"LH-Only budget","UH-Only budget","Proactive president",0.262492225401704,2.1058415939141,4,4,2,0.0363077951923074,1.66516414743532,0.139784894704,0.109526753447222,1.62885635224301,3.45221,-0.975631347609768,10.1000003805,"2010",1.61138704165019,-0.00720940244992008,0.0110164011391205,0.251475824262584,-0.195900872374532,1.84211959876279,0.385629703746335,0.542905493944916,"LH-Only budget:UH-Only budget:Proactive president",6,4
"Colombia",2014,"Policy",1.66839044298384,1,"LH-Only budget","UH-Only budget","Proactive president",0.322671978704913,2.06119588264828,4,4,2,0.0363077951923074,1.66516414743532,0.139784894704,0.109526753447222,1.62885635224301,3.74193,-0.990172604637837,9.8500003805,"2010",1.60417763920027,0.0642128037835701,0.262492225401704,0.0601797533032089,0.251475824262584,2.1058415939141,0.415645180952407,0.700604552830699,"LH-Only budget:UH-Only budget:Proactive president",6,4
"CostaRica",1996,"Policy",0.393926632739631,1,"LH-Limited powers",NA,"Weak president",-0.284554731547792,2.06026257899394,6,4,NA,0.756772113691862,3.25364412816502,-0.0366732893148421,0.00359918877077631,2.49687201447315,-0.06112,1.36700604931536,5.699999809,"1990",0.617848704587908,-0.223922071848277,NA,NA,NA,NA,NA,NA,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",1997,"Policy",0.899310300349905,1,"LH-Limited powers",NA,"Weak president",0.624773945524997,0.401080704140655,6,4,NA,0.747383430288805,3.56985732477644,-0.0213512943757884,0.00618797372687716,2.82247389448763,0.79632,0.585220159992365,5.949999809,"1990",0.393926632739631,0.505383667610274,-0.284554731547792,0.909328677072789,NA,2.06026257899394,0.457903755678087,0.741215290533252,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",1998,"Policy",1.03756609838751,1,"LH-Limited powers",NA,"Weak president",1.3010283950797,0.440830898755449,6,4,NA,0.658264132667453,3.23835828829878,-0.02479306222575,-0.02479306222575,2.58009415563133,4.537665,0.125114782473298,5.649999857,"1990",0.899310300349905,0.138255798037605,0.624773945524997,0.676254449554703,0.909328677072789,0.401080704140655,0.707818200981554,0.463713957009739,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",1999,"Policy",1.11176213087651,1,"LH-Limited powers",NA,"Weak president",1.64153180805855,1.14294783305422,6,4,NA,0.514757585536677,2.45329578713674,-0.0423459995198958,-0.0787689024943889,1.93853820160006,5.948475,-0.126566791554226,5.7999999525,"1990",1.03756609838751,0.0741960324890001,1.3010283950797,0.34050341297885,0.676254449554703,0.440830898755449,0.840854592533154,0.815949691215369,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2000,"Policy",1.42952311488104,1,"LH-Limited powers",NA,"Weak president",1.36698517530475,2.40319590316224,6,4,NA,0.351746250273382,1.4755159910726,-0.069162431572474,-0.142600479846249,1.12376974079922,2.872812,-0.181622135872747,5.5499999525,"2000",1.11176213087651,0.31776098400453,1.64153180805855,-0.2745466327538,0.34050341297885,1.14294783305422,0.825076590315793,0.983879522367152,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2001,"Policy",1.43537070627207,1,"LH-Limited powers",NA,"Weak president",0.683800537933838,2.40851178248522,6,4,NA,0.206497362421484,0.582539420233025,-0.100345913362503,-0.20250771438852,0.37604205781154,-0.4584615,-0.0864550406935894,5.5499999525,"2000",1.42952311488104,0.00584759139103008,1.36698517530475,-0.683184637370912,-0.2745466327538,2.40319590316224,0.93599170993508,0.998059622255297,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2002,"Policy",1.43518582013828,1,"LH-Limited powers",NA,"Weak president",0.727129708312369,2.681890760028,6,4,NA,0.116278157524897,0.0518865947446865,-0.130999999869,-0.244710526228393,0.0643915627802105,0.2461915,-0.227239421165236,6.2000000475,"2000",1.43537070627207,-0.000184886133789863,0.683800537933838,0.0433291703785311,-0.683184637370912,2.40851178248522,0.570976592164412,0.904059435479868,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2003,"Policy",1.43084641983595,1,"LH-Limited powers",NA,"Weak president",-0.0558783408989395,1.20323839335351,6,4,NA,0.106432000292492,0.0777062830122892,-0.156472097747135,-0.258633898773152,0.0287257172802029,3.00316,-0.369596811474554,6.5,"2000",1.43518582013828,-0.00433940030233004,0.727129708312369,-0.783008049211309,0.0433291703785311,2.681890760028,0.586952040345799,0.923914186177666,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2004,"Policy",1.43230016248235,1,"LH-Limited powers",NA,"Weak president",0.64972605842716,1.76497043905811,6,4,NA,0.154606772092969,0.520660246552682,-0.173085020356678,-0.246523068630453,0.366053474459712,3.76237,-0.12184776204121,6.5,"2000",1.43084641983595,0.00145374264639986,-0.0558783408989395,0.7056043993261,-0.783008049211309,1.20323839335351,0.401900425809908,0.421126716179324,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2005,"Policy",1.28289008116604,1,"LH-Limited powers",NA,"Weak president",1.56385660546245,1.69651077918513,6,4,NA,0.226526483459986,1.15803849516075,-0.177405432733552,-0.213828335708046,0.931512011700761,3.554755,0.220281877652455,6.5,"2000",1.43230016248235,-0.14941008131631,0.64972605842716,0.91413054703529,0.7056043993261,1.76497043905811,0.61230836956778,0.891476193577249,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2006,"Policy",1.28524232363063,1,"LH-Limited powers",NA,"Weak president",0.29814370750997,2.38733436135779,6,4,NA,0.287915144927199,1.76713103863137,-0.16599999991368,-0.16599999991368,1.47921589370417,5.80584,0.153428959551394,6.25,"2000",1.28289008116604,0.00235224246459009,1.56385660546245,-1.26571289795248,0.91413054703529,1.69651077918513,0.78209669187125,0.969500469649536,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2007,"Policy",1.28256542062597,1,"LH-Limited powers",NA,"Weak president",0.905551041080063,3.70792553137085,6,4,NA,0.306881541195274,2.14190223710383,-0.135386616597753,-0.107847348495087,1.83502069590855,6.838755,-0.195779224411795,5.25,"2000",1.28524232363063,-0.00267690300466006,0.29814370750997,0.607407333570093,-1.26571289795248,2.38733436135779,0.503925145240307,0.860374324989129,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2008,"Policy",1.28517948667712,1,"LH-Limited powers",NA,"Weak president",0.089923823688971,1.17436330007924,6,4,NA,0.26107355363291,2.14301385209497,-0.0818880961455418,-0.0416156180599234,1.88194029846206,3.88783,-0.0424107652387728,4.75,"2000",1.28256542062597,0.00261406605115,0.905551041080063,-0.815627217391092,0.607407333570093,3.70792553137085,0.724832836834727,0.993242484004051,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2009,"Policy",1.28315321606033,1,"LH-Limited powers",NA,"Weak president",1.62597098010308,2.75868515632612,6,4,NA,0.130523837775817,1.64780199546603,-0.0017784815815888,0.0310909674441733,1.51727815769021,-0.48619,-0.161959512901847,6.350000143,"2000",1.28517948667712,-0.00202627061678995,0.089923823688971,1.53604715641411,-0.815627217391092,1.17436330007924,0.455948658849033,0.504790800534733,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2010,"Policy",1.59663746428836,1,"LH-Limited powers",NA,"Weak president",0.237579318713297,1.6844662692441,6,4,NA,-0.104734950840298,0.533602779078258,0.108668184069565,0.108668184069565,0.638337729918556,0.66318,-0.772287329918592,7.550000191,"2010",1.28315321606033,0.31348424822803,1.62597098010308,-1.38839166138978,1.53604715641411,2.75868515632612,0.971502418444519,0.9999345190961,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2011,"Policy",1.59193728933686,1,"LH-Limited powers",NA,"Weak president",0.428051774824704,2.61061594238893,6,4,NA,-0.104734950840298,0.533602779078258,0.108668184069565,0.108668184069565,0.638337729918556,3.450605,-1.00509278589405,7.5,"2010",1.59663746428836,-0.0047001749515001,0.237579318713297,0.190472456111407,-1.38839166138978,1.6844662692441,0.424744245555465,0.623858700124292,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2012,"Policy",1.59058690592917,1,"LH-Limited powers",NA,"Weak president",0.0653324822671493,2.17260188956131,6,4,NA,-0.104734950840298,0.533602779078258,0.108668184069565,0.108668184069565,0.638337729918556,3.60919,-1.09632735647903,7.75,"2010",1.59193728933686,-0.00135038340769,0.428051774824704,-0.362719292557555,0.190472456111407,2.61061594238893,0.46242023337178,0.848808075421467,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2013,"Policy",1.59154018617124,1,"LH-Limited powers",NA,"Weak president",0.0560947916429993,2.34455688629785,6,4,NA,-0.104734950840298,0.533602779078258,0.108668184069565,0.108668184069565,0.638337729918556,3.121595,-1.06879968431977,8.1500000955,"2010",1.59058690592917,0.000953280242069976,0.0653324822671493,-0.00923769062415003,-0.362719292557555,2.17260188956131,0.39585026934031,0.675214348648053,"LH-Limited powers:NA:Weak president",9,5
"CostaRica",2014,"Policy",1.79194685201297,1,"LH-Limited powers",NA,"Weak president",0.343766540473482,2.29757730115553,6,4,NA,-0.104734950840298,0.533602779078258,0.108668184069565,0.108668184069565,0.638337729918556,2.33862,-1.0672266744821,8.4000000955,"2010",1.59154018617124,0.20040666584173,0.0560947916429993,0.287671748830483,-0.00923769062415003,2.34455688629785,0.365516840068015,0.63592509799051,"LH-Limited powers:NA:Weak president",9,5
"DominicanRep",2004,"Policy",1.05027170250922,1,"LH-Except budget","UH-Except budget","Weak president",0.305411901791735,1.83699678899218,4,3,5,0.684233209179672,1.69438303673867,-0.164880113910486,-0.163228775902754,1.01014982755899,-0.9766875,1.86498187730872,17.55000019,"2000",1.04928322737795,0.000988475131270095,NA,NA,NA,NA,NA,NA,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2005,"Policy",1.07404192381599,1,"LH-Except budget","UH-Except budget","Weak president",0.99811791748531,3.42125615885066,4,3,5,0.932539088137466,1.64431617634155,-0.131417464669524,-0.130458782042105,0.711777088204086,3.7389475,1.07639643701812,18.19999981,"2000",1.05027170250922,0.0237702213067699,0.305411901791735,0.692706015693575,NA,1.83699678899218,0.565409377624082,0.830644270309174,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2006,"Policy",0.967466307753253,1,"LH-Except budget","UH-Except budget","Weak president",0.428173278566679,2.58597681213511,4,3,5,1.13423346487966,1.58431665023983,-0.091832125,-0.091832125,0.45008318536017,8.381245,-0.411609365834594,17.19999981,"2000",1.07404192381599,-0.106575616062737,0.99811791748531,-0.569944638918631,0.692706015693575,3.42125615885066,0.970259970059111,1.00009449967175,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2007,"Policy",1.07485126406889,1,"LH-Except budget","UH-Except budget","Weak president",2.11095659896051,3.7537213593486,4,3,5,1.22450983915603,1.51487358734875,-0.0490388119454774,-0.0497772836906525,0.290363748192722,8.02403,-0.345498376644282,16.049999715,"2000",0.967466307753253,0.107384956315637,0.428173278566679,1.68278332039383,-0.569944638918631,2.58597681213511,0.607283275056972,0.924460016545492,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2008,"Policy",1.07311519986028,1,"LH-Except budget","UH-Except budget","Weak president",0.303170128269052,0.543707860761428,4,3,5,1.15521481473923,1.43571543556567,-0.00466336039763671,-0.00572746938605388,0.280500620826439,4.34292,-0.241415947508765,14.94999981,"2000",1.07485126406889,-0.00173606420861017,2.11095659896051,-1.80778647069146,1.68278332039383,3.7537213593486,0.490715322812428,0.933804184539877,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2009,"Policy",1.07135730548757,1,"LH-Except budget","UH-Except budget","Weak president",0.764932446551227,3.84326790065489,4,3,5,0.882358271407671,1.3463804725335,0.0399906152898118,0.0391329235523612,0.464022201125828,0.6543695,-0.400760382993107,14.549999715,"2000",1.07311519986028,-0.0017578943727099,0.303170128269052,0.461762318282176,-1.80778647069146,0.543707860761428,0.565550985146872,0.329189985733292,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2010,"Policy",1.18873127398686,1,"LH-Except budget","UH-Except budget","Weak president",0.433167841023916,1.75850918420002,4,3,5,0.361950088939728,1.24640697589512,0.0836195007631579,0.0836195007631579,0.884456886955392,3.2282795,-0.546882620639386,13.64999962,"2010",1.07135730548757,0.11737396849929,0.764932446551227,-0.331764605527312,0.461762318282176,3.84326790065489,0.702346413503567,0.994739826425773,"LH-Except budget:UH-Except budget:Weak president",1,1
"DominicanRep",2011,"Policy",0.962642417501681,1,"LH-Except budget","UH-Except budget","Weak president",0.013684099490266,2.59755442517169,4,3,5,0.361950088939728,1.24640697589512,0.0836195007631579,0.0836195007631579,0.884456886955392,4.18675,-0.308883059554263,13.549999715,"2010",1.18873127398686,-0.226088856485179,0.433167841023916,-0.41948374153365,-0.331764605527312,1.75850918420002,0.653819301987291,0.910358599642525,"LH-Except budget:UH-Except budget:Weak president",1,1
